person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,debt_to_income,age_group,loan_amnt_group
35,100000,9.0,B,6000,9.99,0,0.06,0,7,1,0,0,0,0,1,0,0,0,0,0.06,中年,低
27,31200,2.0,C,6000,14.35,0,0.19,0,7,0,0,1,0,0,0,1,0,0,0,0.19230769230769232,青年,低
28,100000,2.0,A,4000,7.49,0,0.04,0,8,1,0,0,0,0,1,0,0,0,0,0.04,青年,低
31,100000,6.0,B,6000,10.99,0,0.06,0,6,1,0,0,0,0,0,0,1,0,0,0.06,中年,低
34,75000,4.0,B,14000,12.69,0,0.19,0,7,0,0,0,1,1,0,0,0,0,0,0.18666666666666668,中年,中
31,100000,11.0,A,8000,6.99,0,0.08,0,7,1,0,0,0,0,0,1,0,0,0,0.08,中年,低
28,100000,0.0,C,18000,13.99,0,0.18,1,6,1,0,0,0,0,0,0,0,0,1,0.18,青年,中
29,100000,0.0,C,12025,13.49,0,0.12,0,9,1,0,0,0,0,1,0,0,0,0,0.12025,青年,中
31,100000,15.0,A,19000,8.49,0,0.19,0,9,1,0,0,0,0,0,0,0,1,0,0.19,中年,中
31,100000,1.0,A,12000,5.42,0,0.12,0,7,1,0,0,0,0,0,0,0,0,1,0.12,中年,中
32,69000,2.0,D,14000,15.361448400724202,1,0.2,1,6,0,0,0,1,0,0,1,0,0,0,0.2028985507246377,中年,中
30,100000,11.0,D,16000,16.49,0,0.16,1,9,1,0,0,0,0,0,0,0,0,1,0.16,青年,中
31,100000,2.0,A,5000,5.42,0,0.05,0,8,1,0,0,0,0,0,0,1,0,0,0.05,中年,低
27,75000,2.0,A,14000,9.63,0,0.19,0,7,0,0,0,1,0,0,0,0,0,1,0.18666666666666668,青年,中
29,100000,1.0,C,10000,14.79,0,0.1,0,6,1,0,0,0,0,0,0,0,1,0,0.1,青年,低
32,76254,3.0,B,14000,10.38,0,0.18,0,5,0,0,0,1,0,0,1,0,0,0,0.18359692606289507,中年,中
32,88000,13.0,C,17600,13.49,1,0.2,1,10,1,0,0,0,1,0,0,0,0,0,0.2,中年,中
34,100000,7.0,A,12000,7.49,0,0.12,0,6,1,0,0,0,0,1,0,0,0,0,0.12,中年,中
31,100000,5.0,B,15000,10.59,0,0.15,0,10,1,0,0,0,0,0,1,0,0,0,0.15,中年,中
29,100000,5.0,A,10000,7.49,0,0.1,0,6,1,0,0,0,0,0,0,0,1,0,0.1,青年,低
31,76500,1.0,B,14000,11.49,0,0.18,0,10,0,0,0,1,0,1,0,0,0,0,0.1830065359477124,中年,中
28,100000,12.0,B,12000,10.99,0,0.12,0,8,1,0,0,0,1,0,0,0,0,0,0.12,青年,中
31,78000,1.0,A,14000,9.63,0,0.18,0,9,0,0,0,1,1,0,0,0,0,0,0.1794871794871795,中年,中
34,80000,6.0,C,14000,14.27,0,0.17,1,7,0,0,0,1,0,1,0,0,0,0,0.175,中年,中
27,100000,5.0,A,6000,7.66,0,0.06,0,5,0,0,1,0,0,0,0,0,0,1,0.06,青年,低
33,100000,3.0,B,15000,10.0,0,0.15,0,7,1,0,0,0,0,0,0,0,1,0,0.15,中年,中
30,100000,11.0,A,12800,6.92,0,0.13,0,8,1,0,0,0,0,1,0,0,0,0,0.128,青年,中
32,80000,4.0,A,14000,5.42,0,0.17,0,9,0,0,0,1,0,0,1,0,0,0,0.175,中年,中
27,100000,11.0,A,14400,7.327650910579088,0,0.14,0,8,1,0,0,0,0,0,0,0,1,0,0.144,青年,中
35,100000,19.0,B,1800,9.63,0,0.02,0,8,1,0,0,0,0,0,0,0,0,1,0.018,中年,低
28,80000,8.0,D,14000,14.91,0,0.17,0,5,0,0,0,1,0,0,0,0,0,1,0.175,青年,中
33,100000,8.0,A,6400,7.29,0,0.06,0,9,1,0,0,0,1,0,0,0,0,0,0.064,中年,低
30,100000,0.0,A,8000,7.29,0,0.08,0,8,0,0,1,0,0,1,0,0,0,0,0.08,青年,低
32,100000,17.0,A,4500,5.42,0,0.04,0,10,1,0,0,0,0,0,0,1,0,0,0.045,中年,低
32,100000,4.0,A,9500,5.79,0,0.1,0,8,1,0,0,0,0,0,0,0,0,1,0.095,中年,低
27,31000,4.0,C,12000,12.73,0,0.39,1,6,0,0,1,0,0,0,0,1,0,0,0.3870967741935484,青年,中
27,100000,1.0,C,16000,13.43,0,0.16,0,5,1,0,0,0,1,0,0,0,0,0,0.16,青年,中
29,100000,13.0,A,10000,6.92,0,0.1,0,7,0,0,1,0,0,0,1,0,0,0,0.1,青年,低
31,100000,10.0,A,9950,5.42,0,0.1,0,7,1,0,0,0,0,0,0,1,0,0,0.0995,中年,低
30,84000,4.0,B,14000,12.42,0,0.17,0,6,0,0,0,1,0,0,0,1,0,0,0.16666666666666666,青年,中
28,31000,0.0,A,1000,7.4,0,0.03,0,8,0,0,1,0,0,0,1,0,0,0,0.03225806451612903,青年,低
31,31000,0.0,A,12500,8.94,0,0.4,0,8,0,0,1,0,0,0,0,0,1,0,0.4032258064516129,中年,中
28,100000,7.0,C,20000,12.68,0,0.2,1,6,0,0,1,0,0,0,1,0,0,0,0.2,青年,中
28,85000,6.0,C,14000,14.65,0,0.16,1,9,0,0,0,1,0,0,0,0,1,0,0.16470588235294117,青年,中
29,85000,3.0,A,14000,5.42,0,0.16,0,5,0,0,0,1,1,0,0,0,0,0,0.16470588235294117,青年,中
27,100000,11.0,F,9000,18.25,0,0.09,1,6,1,0,0,0,0,0,0,0,1,0,0.09,青年,低
30,85332,3.0,C,14000,14.22,0,0.16,0,7,0,0,0,1,0,0,0,0,0,1,0.16406506351661745,青年,中
33,31000,0.0,A,2500,8.38,0,0.08,0,9,0,0,1,0,0,0,0,0,0,1,0.08064516129032258,中年,低
27,100000,2.0,A,16000,6.54,0,0.16,0,5,1,0,0,0,0,0,0,1,0,0,0.16,青年,中
35,31000,0.0,C,4275,10.28,0,0.14,0,7,0,0,1,0,0,0,0,1,0,0,0.13790322580645162,中年,低
27,100000,0.0,A,6575,5.79,0,0.07,0,6,1,0,0,0,0,0,0,0,1,0,0.06575,青年,低
28,100000,0.0,A,3950,7.327650910579088,0,0.04,0,5,1,0,0,0,0,1,0,0,0,0,0.0395,青年,低
31,100000,6.0,C,13000,12.61,0,0.13,0,7,1,0,0,0,0,0,1,0,0,0,0.13,中年,中
29,100000,3.0,A,4800,5.79,0,0.05,0,9,1,0,0,0,1,0,0,0,0,0,0.048,青年,低
35,93000,12.0,C,14000,13.16,0,0.15,0,6,0,0,0,1,0,0,0,0,0,1,0.15053763440860216,中年,中
30,100000,13.0,A,10000,6.17,0,0.1,0,9,1,0,0,0,0,0,0,0,1,0,0.1,青年,低
29,100000,13.0,A,20000,6.54,0,0.2,0,5,1,0,0,0,0,0,0,1,0,0,0.2,青年,中
27,100000,1.0,A,20000,6.17,0,0.2,0,7,1,0,0,0,0,0,1,0,0,0,0.2,青年,中
34,100000,8.0,A,15000,6.17,0,0.15,0,10,1,0,0,0,0,0,1,0,0,0,0.15,中年,中
28,100000,12.0,A,10000,5.42,0,0.1,0,8,1,0,0,0,0,0,0,0,1,0,0.1,青年,低
30,100000,0.0,A,3600,7.327650910579088,0,0.04,0,10,1,0,0,0,0,0,1,0,0,0,0.036,青年,低
29,100000,1.0,A,12000,6.91,0,0.12,0,10,1,0,0,0,1,0,0,0,0,0,0.12,青年,中
28,100000,3.0,C,8000,13.98,0,0.08,1,6,1,0,0,0,0,0,0,1,0,0,0.08,青年,低
28,100000,5.0,C,11000,13.61,0,0.11,1,8,0,0,1,0,0,0,0,0,0,1,0.11,青年,中
30,100000,14.0,A,13000,7.88,0,0.13,0,9,1,0,0,0,0,1,0,0,0,0,0.13,青年,中
27,100000,7.0,B,14000,10.62,0,0.14,0,8,0,0,0,1,0,0,0,1,0,0,0.14,青年,中
33,103560,5.0,E,14000,17.56,0,0.14,0,5,0,0,0,1,0,1,0,0,0,0,0.13518733101583624,中年,中
30,100000,4.0,A,2000,7.327650910579088,0,0.02,0,5,1,0,0,0,0,0,1,0,0,0,0.02,青年,低
30,105000,3.0,B,14000,11.49,0,0.13,0,6,0,0,0,1,1,0,0,0,0,0,0.13333333333333333,青年,中
27,100000,4.0,F,20500,18.67,0,0.2,0,7,1,0,0,0,0,1,0,0,0,0,0.205,青年,高
33,100000,12.0,B,8000,11.86,0,0.08,0,7,1,0,0,0,0,0,0,0,0,1,0.08,中年,低
29,100000,3.0,D,13000,15.33,0,0.13,0,6,1,0,0,0,0,0,0,0,1,0,0.13,青年,中
35,115000,2.0,A,14000,7.327650910579088,0,0.12,0,9,0,0,0,1,0,1,0,0,0,0,0.12173913043478261,中年,中
32,100000,4.0,A,6000,7.14,0,0.06,0,10,1,0,0,0,0,0,0,0,1,0,0.06,中年,低
33,88000,17.0,C,20000,13.48,1,0.23,1,10,1,0,0,0,1,0,0,0,0,0,0.22727272727272727,中年,中
31,100000,5.0,A,11000,7.51,0,0.11,0,5,1,0,0,0,1,0,0,0,0,0,0.11,中年,中
29,88000,6.0,E,16000,16.45,1,0.18,0,8,1,0,0,0,1,0,0,0,0,0,0.18181818181818182,青年,中
30,110400,1.0,D,14000,16.89,1,0.13,0,6,0,0,0,1,0,0,0,0,0,1,0.12681159420289856,青年,中
29,125000,2.0,A,14000,9.63,0,0.11,0,6,0,0,0,1,1,0,0,0,0,0,0.112,青年,中
34,100000,11.0,C,18000,13.46354152367879,0,0.18,1,6,1,0,0,0,0,0,0,1,0,0,0.18,中年,中
28,100000,13.0,A,12000,7.88,0,0.12,0,8,1,0,0,0,0,0,1,0,0,0,0.12,青年,中
29,100000,8.0,B,7000,9.88,0,0.07,0,10,1,0,0,0,0,0,1,0,0,0,0.07,青年,低
30,100000,7.0,A,1000,6.76,0,0.01,0,6,1,0,0,0,0,0,0,0,1,0,0.01,青年,低
31,100000,0.0,C,20000,13.48,0,0.2,1,6,1,0,0,0,0,0,0,0,0,1,0.2,中年,中
28,100000,13.0,A,13000,8.59,0,0.13,0,5,1,0,0,0,0,0,0,0,0,1,0.13,青年,中
28,100000,7.0,C,18000,13.92,0,0.18,1,9,0,0,1,0,0,0,0,1,0,0,0.18,青年,中
35,138000,2.0,A,14000,7.9,1,0.1,0,8,0,0,0,1,0,0,0,0,1,0,0.10144927536231885,中年,中
30,100000,14.0,B,15000,11.14,0,0.15,0,9,1,0,0,0,0,0,0,1,0,0,0.15,青年,中
29,100000,0.0,B,15800,11.14,0,0.16,0,6,0,0,1,0,0,0,0,0,0,1,0.158,青年,中
29,100000,4.0,C,20000,13.57,0,0.2,1,9,1,0,0,0,0,0,0,0,0,1,0.2,青年,中
35,100000,9.0,A,10000,8.59,0,0.1,0,7,0,0,1,0,0,0,0,0,0,1,0.1,中年,低
28,100000,3.0,B,5300,11.14,0,0.05,0,5,1,0,0,0,0,0,0,0,0,1,0.053,青年,低
32,48000,3.0,C,14100,13.49,0,0.29,0,5,0,0,0,1,0,1,0,0,0,0,0.29375,中年,中
28,100000,4.0,B,20000,11.48,0,0.2,0,5,1,0,0,0,0,0,0,0,0,1,0.2,青年,中
30,83203,6.0,A,14100,6.03,0,0.17,0,8,0,0,0,1,0,0,0,1,0,0,0.16946504332776463,青年,中
35,30000,4.0,C,14125,12.99,1,0.47,1,10,0,0,0,1,0,0,0,1,0,0,0.4708333333333333,中年,中
29,100000,2.0,D,20000,14.61,0,0.2,1,10,1,0,0,0,0,0,1,0,0,0,0.2,青年,中
32,100000,4.0,A,4500,7.327650910579088,0,0.04,0,5,1,0,0,0,0,1,0,0,0,0,0.045,中年,低
28,30000,0.0,D,14125,14.74,1,0.47,0,10,0,0,0,1,1,0,0,0,0,0,0.4708333333333333,青年,中
27,31897,8.0,C,14125,12.68,1,0.44,0,10,0,0,0,1,0,0,0,1,0,0,0.4428316142583942,青年,中
28,100000,3.0,C,10000,12.84,0,0.1,1,5,1,0,0,0,0,1,0,0,0,0,0.1,青年,低
31,100000,0.0,A,15000,9.63,0,0.15,0,7,1,0,0,0,0,0,1,0,0,0,0.15,中年,中
35,88000,4.0,D,10000,14.11,1,0.11,1,6,1,0,0,0,0,0,0,0,1,0,0.11363636363636363,中年,低
27,100000,0.0,C,16000,13.46354152367879,0,0.16,1,6,1,0,0,0,0,0,0,0,0,1,0.16,青年,中
33,34800,17.0,B,14125,10.37,1,0.41,0,8,0,0,0,1,0,0,1,0,0,0,0.40589080459770116,中年,中
30,36500,5.0,A,14125,8.9,1,0.39,0,7,0,0,0,1,0,1,0,0,0,0,0.386986301369863,青年,中
27,100000,2.0,A,2000,8.0,0,0.02,0,5,1,0,0,0,0,0,0,1,0,0,0.02,青年,低
28,100000,2.0,A,13500,9.38,0,0.14,0,9,1,0,0,0,0,0,0,0,1,0,0.135,青年,中
27,100000,2.0,C,10000,12.09,0,0.1,1,9,1,0,0,0,0,0,0,1,0,0,0.1,青年,低
27,39000,5.0,A,14125,8.49,1,0.36,0,5,0,0,0,1,0,1,0,0,0,0,0.36217948717948717,青年,中
33,100000,2.0,C,7000,13.46354152367879,0,0.07,0,6,1,0,0,0,0,0,0,0,0,1,0.07,中年,低
30,100000,5.0,C,7500,11.59,0,0.07,1,6,1,0,0,0,0,0,0,0,1,0,0.075,青年,低
31,100000,8.0,B,7000,10.08,0,0.07,0,10,1,0,0,0,0,0,0,0,0,1,0.07,中年,低
28,46400,6.0,C,14125,13.46354152367879,0,0.3,0,5,0,0,0,1,1,0,0,0,0,0,0.30441810344827586,青年,中
29,40000,3.0,B,14150,12.69,1,0.35,0,7,0,0,0,1,0,0,0,1,0,0,0.35375,青年,中
35,100000,13.0,F,12000,15.76,0,0.12,0,6,1,0,0,0,0,1,0,0,0,0,0.12,中年,中
34,30000,3.0,C,8875,14.27,0,0.3,1,8,0,0,1,0,0,0,1,0,0,0,0.29583333333333334,中年,低
29,100000,7.0,C,15000,12.04,0,0.15,0,5,1,0,0,0,0,0,0,1,0,0,0.15,青年,中
27,100000,10.0,B,12000,9.96,0,0.12,0,10,1,0,0,0,0,0,0,1,0,0,0.12,青年,中
27,100000,0.0,A,5000,8.07,0,0.05,0,10,1,0,0,0,0,0,1,0,0,0,0.05,青年,低
33,88296,0.0,E,15000,15.88,1,0.17,0,8,1,0,0,0,1,0,0,0,0,0,0.16988312041315576,中年,中
32,30000,5.0,C,14300,13.49,1,0.48,0,8,0,0,0,1,0,1,0,0,0,0,0.4766666666666667,中年,中
27,30000,0.0,B,14300,10.39,1,0.48,0,6,0,0,0,1,0,0,0,1,0,0,0.4766666666666667,青年,中
27,100500,11.0,C,15000,14.65,0,0.15,0,6,1,0,0,0,0,1,0,0,0,0,0.14925373134328357,青年,中
30,31800,2.0,B,14400,10.75,1,0.45,0,7,0,0,0,1,0,0,0,0,0,1,0.4528301886792453,青年,中
30,100800,5.0,B,22000,12.42,0,0.22,0,7,1,0,0,0,0,0,0,0,0,1,0.21825396825396826,青年,高
29,36000,0.0,B,14400,10.62,1,0.4,0,6,0,0,0,1,0,0,0,1,0,0,0.4,青年,中
35,100843,6.0,C,2800,12.87,0,0.03,0,5,1,0,0,0,0,0,0,1,0,0,0.027765933183265076,中年,低
27,88970,5.0,B,20000,11.99,1,0.22,0,6,1,0,0,0,1,0,0,0,0,0,0.22479487467685738,青年,中
28,101000,4.0,B,5000,9.91,0,0.05,0,5,1,0,0,0,0,1,0,0,0,0,0.04950495049504951,青年,低
32,101000,12.0,B,8000,11.49,0,0.08,0,5,1,0,0,0,1,0,0,0,0,0,0.07920792079207921,中年,低
32,101000,5.0,C,3375,14.79,0,0.03,0,8,1,0,0,0,0,1,0,0,0,0,0.03341584158415842,中年,低
33,101000,8.0,A,5000,7.49,0,0.05,0,7,1,0,0,0,0,0,1,0,0,0,0.04950495049504951,中年,低
31,101000,5.0,A,18000,8.49,0,0.18,0,6,1,0,0,0,0,1,0,0,0,0,0.1782178217821782,中年,中
31,38000,15.0,A,14400,8.94,1,0.38,0,7,0,0,0,1,0,0,0,0,0,1,0.37894736842105264,中年,中
29,101000,6.0,B,12000,12.18,0,0.12,0,8,0,0,1,0,0,0,1,0,0,0,0.1188118811881188,青年,中
30,43000,2.0,A,14400,6.99,1,0.33,0,10,0,0,0,1,1,0,0,0,0,0,0.33488372093023255,青年,中
32,30000,10.0,A,17875,6.99,0,0.6,0,5,0,0,1,0,0,0,1,0,0,0,0.5958333333333333,中年,中
28,101000,8.0,A,15000,8.94,0,0.15,0,9,1,0,0,0,0,0,0,1,0,0,0.1485148514851485,青年,中
27,101000,1.0,D,20000,15.361448400724202,0,0.2,0,8,1,0,0,0,0,0,0,0,1,0,0.19801980198019803,青年,中
31,101000,6.0,A,12000,9.63,0,0.12,0,7,1,0,0,0,0,0,0,0,1,0,0.1188118811881188,中年,中
28,101000,7.0,A,6000,8.32,0,0.06,0,9,1,0,0,0,0,0,0,0,1,0,0.0594059405940594,青年,低
27,101004,2.0,A,11025,7.9,0,0.11,0,5,1,0,0,0,0,0,0,1,0,0,0.10915409290721159,青年,中
27,101004,3.0,B,12000,10.99555508249069,0,0.12,0,9,1,0,0,0,0,0,0,1,0,0,0.11880717595342759,青年,中
31,101004,3.0,C,17000,13.46354152367879,0,0.17,0,8,1,0,0,0,1,0,0,0,0,0,0.16831016593402243,中年,中
29,30000,0.0,A,4000,7.49,0,0.13,0,5,0,0,1,0,0,0,0,0,0,1,0.13333333333333333,青年,低
27,75905,0.0,F,18000,17.26,1,0.2,0,8,0,0,1,0,0,0,0,1,0,0,0.23713852842368752,青年,中
35,101400,11.0,A,4500,9.32,0,0.04,0,5,1,0,0,0,0,0,1,0,0,0,0.04437869822485207,中年,低
31,101416,9.0,C,15000,12.87,0,0.15,1,8,1,0,0,0,0,0,1,0,0,0,0.14790565591228208,中年,中
29,44500,3.0,C,14400,13.61,1,0.32,1,10,0,0,0,1,0,0,0,0,0,1,0.3235955056179775,青年,中
29,45000,14.0,A,14400,7.29,1,0.32,0,9,0,0,0,1,0,0,0,0,1,0,0.32,青年,中
30,90000,7.0,A,4800,8.9,1,0.05,0,5,1,0,0,0,1,0,0,0,0,0,0.05333333333333334,青年,低
30,102000,8.0,D,15000,15.62,0,0.15,1,8,1,0,0,0,0,0,1,0,0,0,0.14705882352941177,青年,中
33,102000,6.0,C,8700,12.99,0,0.09,1,9,1,0,0,0,0,1,0,0,0,0,0.08529411764705883,中年,低
27,102000,1.0,B,16000,11.99,0,0.16,0,5,1,0,0,0,0,0,0,0,1,0,0.1568627450980392,青年,中
28,102000,0.0,A,10000,5.99,0,0.1,0,10,1,0,0,0,0,0,0,0,1,0,0.09803921568627451,青年,低
27,102000,9.0,A,6000,7.49,0,0.06,0,9,1,0,0,0,0,0,0,0,1,0,0.058823529411764705,青年,低
33,58000,0.0,B,14400,9.91,0,0.25,0,5,0,0,0,1,0,0,0,0,0,1,0.2482758620689655,中年,中
30,102000,4.0,A,12250,7.66,0,0.12,0,8,1,0,0,0,0,1,0,0,0,0,0.12009803921568628,青年,中
31,102000,5.0,A,4000,7.88,0,0.04,0,10,1,0,0,0,0,1,0,0,0,0,0.0392156862745098,中年,低
29,102000,13.0,A,6000,7.88,0,0.06,0,9,1,0,0,0,0,0,0,1,0,0,0.058823529411764705,青年,低
31,102000,1.0,C,14400,13.46354152367879,0,0.14,0,6,1,0,0,0,0,0,1,0,0,0,0.1411764705882353,中年,中
28,65000,7.0,B,14400,11.14,0,0.22,0,5,0,0,0,1,0,0,0,1,0,0,0.22153846153846155,青年,中
28,102000,2.0,B,10000,12.18,0,0.1,0,7,1,0,0,0,0,0,0,0,0,1,0.09803921568627451,青年,低
34,68000,5.0,A,14400,8.59,0,0.21,0,5,0,0,0,1,0,0,1,0,0,0,0.21176470588235294,中年,中
27,102000,2.0,B,7200,11.26,0,0.07,0,8,1,0,0,0,1,0,0,0,0,0,0.07058823529411765,青年,低
27,102000,1.0,C,15000,12.84,0,0.15,0,7,1,0,0,0,0,0,1,0,0,0,0.14705882352941177,青年,中
27,102000,6.0,A,10000,9.63,0,0.1,0,9,1,0,0,0,0,0,0,0,0,1,0.09803921568627451,青年,低
29,102000,10.0,B,18000,9.33,0,0.18,0,7,0,0,1,0,0,0,0,1,0,0,0.17647058823529413,青年,中
28,102058,13.0,C,15000,13.92,0,0.15,1,8,1,0,0,0,0,1,0,0,0,0,0.14697524936800643,青年,中
33,102368,6.0,B,11000,11.14,0,0.11,0,8,1,0,0,0,0,0,1,0,0,0,0.10745545482963426,中年,中
28,73500,0.0,C,14400,12.98,0,0.2,1,6,0,0,0,1,0,0,1,0,0,0,0.19591836734693877,青年,中
27,102500,3.0,B,8000,10.59,0,0.08,0,6,1,0,0,0,0,0,1,0,0,0,0.07804878048780488,青年,低
27,102500,0.0,B,9000,11.49,0,0.09,0,6,1,0,0,0,1,0,0,0,0,0,0.08780487804878048,青年,低
28,102500,12.0,A,6000,5.79,0,0.06,0,8,1,0,0,0,0,0,0,1,0,0,0.05853658536585366,青年,低
30,102540,6.0,A,1500,7.9,0,0.01,0,5,1,0,0,0,0,0,1,0,0,0,0.014628437682855471,青年,低
27,75000,1.0,B,14400,11.36,0,0.19,0,7,0,0,0,1,0,1,0,0,0,0,0.192,青年,中
31,102672,4.0,A,10000,7.9,0,0.1,0,10,0,0,1,0,0,1,0,0,0,0,0.09739753779024467,中年,低
33,102996,4.0,A,6000,7.327650910579088,0,0.06,0,8,1,0,0,0,0,1,0,0,0,0,0.05825468950250495,中年,低
31,103000,8.0,B,14000,9.91,0,0.14,0,7,1,0,0,0,1,0,0,0,0,0,0.13592233009708737,中年,中
32,103000,3.0,A,6000,7.49,0,0.06,0,8,1,0,0,0,0,0,0,1,0,0,0.05825242718446602,中年,低
30,103000,14.0,A,6400,7.49,0,0.06,0,9,1,0,0,0,0,0,0,0,1,0,0.062135922330097085,青年,低
28,103000,2.0,A,5000,5.42,0,0.05,0,5,1,0,0,0,0,1,0,0,0,0,0.04854368932038835,青年,低
34,103000,5.0,A,3525,5.42,0,0.03,0,8,1,0,0,0,0,0,0,0,0,1,0.03422330097087379,中年,低
29,103000,13.0,A,4500,7.29,0,0.04,0,6,1,0,0,0,0,0,0,1,0,0,0.043689320388349516,青年,低
27,103000,8.0,A,8800,7.29,0,0.09,0,8,1,0,0,0,0,0,0,1,0,0,0.0854368932038835,青年,低
28,103000,4.0,A,10000,7.51,0,0.1,0,10,1,0,0,0,0,0,0,0,0,1,0.0970873786407767,青年,低
30,79820,4.0,C,14400,13.49,0,0.18,0,6,0,0,0,1,0,1,0,0,0,0,0.1804059133049361,青年,中
34,103000,5.0,B,16000,10.62,0,0.16,0,7,1,0,0,0,0,0,0,0,0,1,0.1553398058252427,中年,中
32,84000,4.0,B,14400,11.99,0,0.17,0,6,0,0,0,1,0,0,0,0,1,0,0.17142857142857143,中年,中
31,103000,3.0,B,15000,10.99555508249069,0,0.15,0,6,1,0,0,0,0,0,0,0,0,1,0.14563106796116504,中年,中
29,103089,2.0,A,7000,7.327650910579088,0,0.07,0,9,1,0,0,0,0,1,0,0,0,0,0.06790249202145719,青年,低
28,103200,7.0,B,9000,9.88,0,0.09,0,6,1,0,0,0,0,1,0,0,0,0,0.0872093023255814,青年,低
27,85000,4.0,A,14400,8.49,0,0.17,0,10,0,0,0,1,0,0,0,0,0,1,0.16941176470588235,青年,中
34,103363,4.0,B,15000,10.99555508249069,0,0.15,0,8,1,0,0,0,1,0,0,0,0,0,0.14511962694581232,中年,中
28,85000,1.0,A,14400,9.07,0,0.17,0,8,0,0,0,1,0,1,0,0,0,0,0.16941176470588235,青年,中
28,103800,4.0,C,10000,14.27,0,0.1,1,8,1,0,0,0,0,0,0,1,0,0,0.09633911368015415,青年,低
28,103992,3.0,B,18000,10.99,0,0.17,0,7,1,0,0,0,0,0,0,0,1,0,0.17309023771059312,青年,中
33,104000,3.0,A,16000,7.327650910579088,0,0.15,0,9,1,0,0,0,0,1,0,0,0,0,0.15384615384615385,中年,中
27,104000,11.0,B,10000,10.65,0,0.1,0,9,1,0,0,0,0,0,0,0,1,0,0.09615384615384616,青年,低
30,96000,4.0,B,14400,10.99555508249069,0,0.15,0,8,0,0,0,1,0,0,0,0,1,0,0.15,青年,中
29,104000,6.0,A,18000,7.66,0,0.17,0,7,1,0,0,0,0,0,1,0,0,0,0.17307692307692307,青年,中
33,104000,15.0,B,3500,10.74,0,0.03,0,6,1,0,0,0,0,0,0,1,0,0,0.03365384615384615,中年,低
29,30000,0.0,A,10000,6.17,0,0.33,0,5,0,0,1,0,0,0,0,0,1,0,0.3333333333333333,青年,低
32,100000,7.0,C,14400,13.35,0,0.14,1,7,0,0,0,1,0,1,0,0,0,0,0.144,中年,中
28,100000,10.0,C,14400,13.85,0,0.14,0,9,0,0,0,1,0,0,1,0,0,0,0.144,青年,中
28,104000,12.0,D,20000,15.361448400724202,0,0.19,0,9,1,0,0,0,0,0,0,0,1,0,0.19230769230769232,青年,中
28,92000,8.0,C,7750,14.22,1,0.08,0,6,1,0,0,0,0,0,0,0,1,0,0.08423913043478261,青年,低
30,50000,3.0,C,14475,13.46354152367879,0,0.29,1,6,0,0,0,1,1,0,0,0,0,0,0.2895,青年,中
32,28800,4.0,E,14500,16.7,1,0.5,0,10,0,0,0,1,0,0,0,0,1,0,0.5034722222222222,中年,中
32,104000,12.0,E,17000,14.82,0,0.16,1,7,1,0,0,0,0,0,0,0,0,1,0.16346153846153846,中年,中
27,104525,11.0,A,6000,7.4,0,0.06,0,8,1,0,0,0,0,0,1,0,0,0,0.057402535278641476,青年,低
30,30000,1.0,B,14500,10.99555508249069,1,0.48,0,8,0,0,0,1,0,0,0,0,1,0,0.48333333333333334,青年,中
34,31000,5.0,A,14500,7.88,1,0.47,0,10,0,0,0,1,0,0,0,1,0,0,0.46774193548387094,中年,中
32,105000,17.0,C,5000,14.65,0,0.05,0,9,1,0,0,0,0,0,0,1,0,0,0.047619047619047616,中年,低
29,105000,4.0,A,12000,6.62,0,0.11,0,7,1,0,0,0,0,0,0,0,0,1,0.11428571428571428,青年,中
35,32000,4.0,A,14500,6.17,1,0.45,0,9,0,0,0,1,0,0,0,1,0,0,0.453125,中年,中
27,35000,4.0,C,14500,13.98,1,0.41,1,8,0,0,0,1,1,0,0,0,0,0,0.4142857142857143,青年,中
30,105000,6.0,A,10000,5.99,0,0.1,0,8,1,0,0,0,0,1,0,0,0,0,0.09523809523809523,青年,低
34,105000,14.0,A,12000,6.99,0,0.11,0,5,1,0,0,0,0,0,0,0,0,1,0.11428571428571428,中年,中
28,30000,1.0,B,14500,11.14,1,0.48,0,8,0,0,0,1,0,0,0,1,0,0,0.48333333333333334,青年,中
29,105000,4.0,A,3000,5.99,0,0.03,0,6,1,0,0,0,0,0,1,0,0,0,0.02857142857142857,青年,低
30,40581,14.0,C,14500,13.23,1,0.36,0,10,0,0,0,1,0,0,0,0,0,1,0.3573100712155935,青年,中
35,105000,11.0,A,10000,7.327650910579088,0,0.1,0,10,1,0,0,0,0,1,0,0,0,0,0.09523809523809523,中年,低
30,105000,14.0,B,7725,10.99555508249069,0,0.07,0,9,1,0,0,0,0,0,0,1,0,0,0.07357142857142857,青年,低
32,105000,5.0,A,12100,5.99,0,0.12,0,6,1,0,0,0,0,1,0,0,0,0,0.11523809523809524,中年,中
27,105000,7.0,A,11000,7.49,0,0.1,0,5,1,0,0,0,0,1,0,0,0,0,0.10476190476190476,青年,中
